name,phone,certificate,birth,address,received_at,status,route,note
성필순,010-4052-1049,손해평가사,1956/03/25,충북 청주시험장,2026-08-17 12:49:00,CONFIRMED,가족보조,1차
곽순옥,010-6947-8203,공인중개사,1957/02/16,제주 제주시험장,2026-08-05 16:48:00,CONFIRMED,가족보조,1차
신갑순,010-3571-5727,공인중개사,1965/04/23,경남 창원시험장,2026-08-08 12:24:00,CONFIRMED,본인단독,2차
남운순,010-5204-8246,손해평가사,1947/11/25,전북 전주시험장,2026-08-19 16:45:00,CONFIRMED,가족보조,2차
주만복,010-5489-2154,공인중개사,1948/07/22,인천 인천시험장,2026-08-16 15:18:00,CONFIRMED,가족보조,2차
손용기,010-7132-3089,공인중개사,1942/02/23,전남 순천시험장,2026-08-09 16:12:00,CANCELLED,본인단독,2차
민병수,010-6221-2275,공인중개사,1962/10/08,경기 성남시험장,2026-08-18 13:55:00,CONFIRMED,본인단독,2차
임인순,010-4166-3631,손해평가사,1934/08/21,서울 서울2시험장,2026-08-10 20:14:00,CONFIRMED,본인단독,1차
문미자,010-7614-2780,손해평가사,1952/12/15,광주 광주시험장,2026-08-13 16:44:00,CONFIRMED,가족보조,2차
전삼석,010-3704-9296,공인중개사,1948/08/14,인천 인천시험장,2026-08-01 18:33:00,CONFIRMED,가족보조,1차
임갑수,010-5522-4905,공인중개사,1955/04/13,전남 순천시험장,2026-08-13 22:55:00,CONFIRMED,가족보조,1차
고용기,010-1315-7902,손해평가사,1928/08/07,강원 춘천시험장,2026-08-05 18:02:00,CONFIRMED,본인단독,1차
장상길,010-4239-4971,손해평가사,1950/05/07,광주 광주시험장,2026-08-02 10:33:00,CONFIRMED,가족보조,1차
한두만,010-5313-7173,손해평가사,1949/01/23,전북 전주시험장,2026-08-11 12:47:00,CONFIRMED,가족보조,1차
배일남,010-7837-6733,공인중개사,1943/12/24,부산 부산남부시험장,2026-08-07 09:46:00,CONFIRMED,본인단독,2차
권동호,010-1532-7210,공인중개사,1942/07/10,경기 고양시험장,2026-08-06 22:08:00,CONFIRMED,본인단독,1차
하말자,010-4809-1113,공인중개사,1933/12/21,경북 포항시험장,2026-08-13 19:02:00,CONFIRMED,본인단독,2차
유만복,010-3535-7806,공인중개사,1953/10/02,서울 서울2시험장,2026-08-03 22:44:00,CONFIRMED,가족보조,1차
남명자,010-9852-8550,손해평가사,1961/10/24,전북 전주시험장,2026-08-01 20:14:00,CONFIRMED,본인단독,1차
한춘자,010-6102-6736,공인중개사,1928/09/18,인천 인천시험장,2026-08-12 12:52:00,CONFIRMED,본인단독,2차
심순옥,010-3371-4266,공인중개사,1949/05/26,경남 창원시험장,2026-08-03 20:21:00,CONFIRMED,본인단독,2차
이미자,010-7772-3147,손해평가사,1942/12/26,충남 천안시험장,2026-08-16 18:09:00,CONFIRMED,가족보조,2차
양동호,010-6529-1312,손해평가사,1942/04/22,전남 순천시험장,2026-08-08 21:20:00,CONFIRMED,가족보조,2차
강순옥,010-8115-3241,손해평가사,1928/08/28,전북 전주시험장,2026-08-19 09:40:00,CONFIRMED,가족보조,2차
조운순,010-5159-5646,손해평가사,1945/05/21,경남 창원시험장,2026-08-07 21:14:00,CONFIRMED,가족보조,2차
차영호,010-6228-7302,공인중개사,1939/09/07,광주 광주시험장,2026-08-08 17:48:00,PENDING,가족보조,2차
이원호,010-6435-7621,손해평가사,1937/08/26,부산 부산시험장,2026-08-05 13:02:00,PENDING,본인단독,1차
고인순,010-5520-7481,손해평가사,1938/05/02,충북 청주시험장,2026-08-19 20:44:00,CONFIRMED,가족보조,1차
이말자,010-1959-9818,공인중개사,1936/05/03,세종 세종시험장,2026-08-02 16:50:00,CONFIRMED,본인단독,2차
백일남,010-8073-3224,공인중개사,1952/01/16,서울 서울남부시험장,2026-08-04 10:17:00,CONFIRMED,가족보조,1차
권순옥,010-4569-6604,손해평가사,1965/02/01,충북 청주시험장,2026-08-04 09:31:00,CONFIRMED,본인단독,1차
최귀순,010-5604-3695,손해평가사,1957/04/14,경남 창원시험장,2026-08-17 20:55:00,CANCELLED,본인단독,1차
백말순,010-5192-3636,손해평가사,1962/03/02,전북 전주시험장,2026-08-08 10:12:00,CONFIRMED,본인단독,2차
차상원,010-7984-3906,손해평가사,1943/06/05,세종 세종시험장,2026-08-03 14:13:00,CONFIRMED,본인단독,1차
송옥분,010-6021-8169,손해평가사,1947/01/02,대구 대구시험장,2026-08-18 14:43:00,CONFIRMED,본인단독,1차
민태호,010-7754-2159,손해평가사,1953/06/06,제주 제주시험장,2026-08-11 12:07:00,CONFIRMED,본인단독,1차
심두만,010-8162-5014,손해평가사,1942/03/09,광주 광주시험장,2026-08-02 13:21:00,CONFIRMED,본인단독,1차
신상원,010-1943-9973,손해평가사,1961/04/10,경기 수원시험장,2026-08-14 19:55:00,CONFIRMED,가족보조,1차
남명자,010-9387-7441,손해평가사,1930/02/09,경북 포항시험장,2026-08-15 17:46:00,CONFIRMED,가족보조,2차
권정호,010-5061-8360,손해평가사,1934/06/04,충북 청주시험장,2026-08-02 15:01:00,PENDING,가족보조,1차
차정순,010-6610-2455,손해평가사,1946/08/17,전북 전주시험장,2026-08-02 09:01:00,CONFIRMED,가족보조,2차
유복순,010-7262-3377,손해평가사,1937/05/04,울산 울산시험장,2026-08-19 09:02:00,CONFIRMED,본인단독,1차
성태호,010-1018-4536,공인중개사,1943/04/02,대전 대전시험장,2026-08-02 13:36:00,CANCELLED,가족보조,2차
백영수,010-6876-2129,손해평가사,1944/02/15,강원 춘천시험장,2026-08-08 22:21:00,CANCELLED,가족보조,1차
전태호,010-2941-9789,공인중개사,1933/12/20,충북 청주시험장,2026-08-09 17:52:00,CONFIRMED,본인단독,1차
손순옥,010-9842-7925,공인중개사,1935/05/05,대전 대전시험장,2026-08-04 13:47:00,CONFIRMED,가족보조,1차
곽삼석,010-6465-6022,공인중개사,1950/05/07,인천 인천시험장,2026-08-11 18:52:00,CONFIRMED,본인단독,2차
류점순,010-8005-9593,공인중개사,1946/10/26,부산 부산시험장,2026-08-12 11:50:00,CONFIRMED,가족보조,2차
송점순,010-3974-6108,손해평가사,1960/09/15,인천 인천시험장,2026-08-15 14:16:00,CONFIRMED,본인단독,2차
손춘자,010-2877-6004,공인중개사,1943/08/14,경기 수원시험장,2026-08-10 16:41:00,CONFIRMED,본인단독,1차
류말자,010-5531-1057,손해평가사,1962/10/10,광주 광주시험장,2026-08-08 21:41:00,CONFIRMED,가족보조,2차
이말순,010-2752-3802,공인중개사,1937/12/13,부산 부산남부시험장,2026-08-06 13:16:00,CONFIRMED,본인단독,2차
윤태호,010-1624-7272,공인중개사,1941/10/23,경남 창원시험장,2026-08-02 11:32:00,CONFIRMED,본인단독,1차
고상길,010-3929-1581,손해평가사,1941/03/02,경남 창원시험장,2026-08-05 13:05:00,CONFIRMED,가족보조,1차
배만수,010-7626-6562,손해평가사,1943/05/27,강원 춘천시험장,2026-08-08 12:09:00,CONFIRMED,가족보조,1차
신영자,010-6842-9208,손해평가사,1962/06/25,전남 순천시험장,2026-08-10 19:18:00,CONFIRMED,본인단독,1차
안순자,010-5978-1153,손해평가사,1938/01/25,인천 인천시험장,2026-08-17 17:19:00,CONFIRMED,가족보조,2차
노원호,010-1187-7422,공인중개사,1937/11/05,경기 수원시험장,2026-08-07 11:06:00,CONFIRMED,본인단독,1차
유상길,010-7691-4127,손해평가사,1931/12/18,부산 부산남부시험장,2026-08-11 10:32:00,CONFIRMED,가족보조,2차
송복순,010-3089-8067,공인중개사,1960/01/26,전북 전주시험장,2026-08-15 20:48:00,CONFIRMED,가족보조,2차
유금순,010-7654-4452,공인중개사,1958/08/02,충북 청주시험장,2026-08-05 22:51:00,CONFIRMED,본인단독,2차
서정호,010-1434-6323,공인중개사,1955/08/27,인천 인천시험장,2026-08-14 12:25:00,CONFIRMED,본인단독,2차
최옥희,010-3194-2494,손해평가사,1964/03/08,서울 서울1시험장,2026-08-13 13:33:00,CONFIRMED,가족보조,2차
서동호,010-9359-6654,공인중개사,1949/07/11,세종 세종시험장,2026-08-06 19:15:00,CONFIRMED,본인단독,2차
조상길,010-4224-2794,공인중개사,1928/02/02,대전 대전시험장,2026-08-19 22:40:00,CONFIRMED,가족보조,1차
이만복,010-8933-8915,공인중개사,1958/08/10,전북 전주시험장,2026-08-10 16:38:00,CONFIRMED,가족보조,1차
고영자,010-7393-6114,공인중개사,1948/10/08,경남 창원시험장,2026-08-18 20:29:00,CONFIRMED,본인단독,1차
권필순,010-5493-9434,손해평가사,1963/01/05,세종 세종시험장,2026-08-13 17:24:00,PENDING,본인단독,2차
송용기,010-9433-9539,공인중개사,1954/04/21,울산 울산시험장,2026-08-16 16:49:00,PENDING,본인단독,1차
구광수,010-9395-2739,손해평가사,1951/09/12,경남 창원시험장,2026-08-19 11:27:00,CONFIRMED,본인단독,1차
고영자,010-2156-1359,손해평가사,1961/02/06,경북 포항시험장,2026-08-11 11:57:00,CONFIRMED,본인단독,1차
서재호,010-8467-6058,공인중개사,1961/02/28,강원 춘천시험장,2026-08-14 19:44:00,CONFIRMED,가족보조,2차
송원호,010-5109-4512,손해평가사,1937/10/25,경기 수원시험장,2026-08-05 09:52:00,CONFIRMED,가족보조,1차
송태호,010-1445-1516,손해평가사,1957/01/11,인천 인천시험장,2026-08-12 14:48:00,CONFIRMED,가족보조,2차
강근호,010-3347-6629,공인중개사,1931/11/09,서울 서울2시험장,2026-08-06 21:10:00,PENDING,가족보조,2차
황복순,010-9387-4574,손해평가사,1928/08/06,대전 대전시험장,2026-08-08 12:31:00,CONFIRMED,본인단독,1차
권만복,010-9274-1409,손해평가사,1935/06/20,서울 서울1시험장,2026-08-09 11:30:00,CONFIRMED,본인단독,1차
박동호,010-4785-8784,공인중개사,1964/01/24,충남 천안시험장,2026-08-12 22:29:00,CONFIRMED,본인단독,2차
성옥희,010-4786-7424,공인중개사,1933/02/09,인천 인천시험장,2026-08-14 22:02:00,CONFIRMED,본인단독,2차
강미자,010-7014-1635,공인중개사,1966/10/14,충남 천안시험장,2026-08-18 19:38:00,CONFIRMED,본인단독,2차
정필순,010-8735-7482,공인중개사,1934/10/05,강원 춘천시험장,2026-08-10 11:19:00,CONFIRMED,가족보조,2차
손태호,010-1311-2258,공인중개사,1966/06/01,대전 대전시험장,2026-08-17 17:49:00,CONFIRMED,본인단독,2차
심영숙,010-2994-2540,공인중개사,1963/03/03,부산 부산남부시험장,2026-08-03 15:45:00,CONFIRMED,가족보조,2차
차경자,010-8229-2199,공인중개사,1953/07/25,울산 울산시험장,2026-08-18 17:16:00,CANCELLED,가족보조,1차
허병수,010-5731-6612,공인중개사,1945/12/05,경남 창원시험장,2026-08-08 19:45:00,CONFIRMED,본인단독,1차
송동석,010-8537-9967,손해평가사,1932/02/08,울산 울산시험장,2026-08-10 16:08:00,CONFIRMED,본인단독,2차
우춘희,010-4793-9524,손해평가사,1938/07/25,대구 대구시험장,2026-08-17 21:59:00,CONFIRMED,가족보조,1차
신정호,010-3267-1248,공인중개사,1944/02/24,대전 대전시험장,2026-08-13 18:29:00,CONFIRMED,가족보조,2차
주영숙,010-7192-8488,공인중개사,1942/08/10,제주 제주시험장,2026-08-03 10:23:00,CONFIRMED,가족보조,1차
심복남,010-5809-3001,공인중개사,1930/03/15,대전 대전시험장,2026-08-12 12:28:00,CONFIRMED,가족보조,1차
배필호,010-1962-6566,손해평가사,1957/05/26,인천 인천시험장,2026-08-16 11:45:00,CONFIRMED,본인단독,1차
주상원,010-6172-3222,손해평가사,1950/11/08,서울 서울2시험장,2026-08-01 11:53:00,CONFIRMED,본인단독,1차
심봉숙,010-5030-7332,공인중개사,1935/05/16,경북 포항시험장,2026-08-06 09:17:00,CONFIRMED,가족보조,2차
백상길,010-7379-4524,공인중개사,1961/05/10,부산 부산시험장,2026-08-06 21:07:00,CANCELLED,가족보조,1차
조정호,010-7882-5256,공인중개사,1928/05/08,부산 부산남부시험장,2026-08-14 16:29:00,CONFIRMED,본인단독,1차
장정호,010-5653-3302,손해평가사,1930/03/03,서울 서울2시험장,2026-08-14 09:21:00,CONFIRMED,본인단독,1차
곽근호,010-8564-3461,손해평가사,1960/07/17,울산 울산시험장,2026-08-18 13:08:00,CONFIRMED,본인단독,1차
심필순,010-8750-9230,손해평가사,1932/10/09,세종 세종시험장,2026-08-14 20:55:00,CONFIRMED,본인단독,2차
하순자,010-4111-5725,손해평가사,1928/11/19,서울 서울2시험장,2026-08-02 13:15:00,CONFIRMED,가족보조,1차
김일남,010-5892-5042,공인중개사,1948/07/13,경기 성남시험장,2026-08-11 14:19:00,CONFIRMED,본인단독,1차
박근호,010-6042-6075,손해평가사,1939/01/19,대전 대전시험장,2026-08-14 19:31:00,CONFIRMED,가족보조,1차
안종수,010-9784-4971,손해평가사,1957/02/03,광주 광주시험장,2026-08-18 15:23:00,CONFIRMED,본인단독,2차
유동호,010-3034-1658,공인중개사,1948/08/23,경남 창원시험장,2026-08-03 14:32:00,CONFIRMED,가족보조,2차
강계순,010-7296-4716,손해평가사,1941/06/08,경기 성남시험장,2026-08-18 19:34:00,CONFIRMED,가족보조,1차
곽동호,010-3724-3850,손해평가사,1961/11/10,강원 춘천시험장,2026-08-12 16:32:00,CONFIRMED,본인단독,1차
최필호,010-3570-6747,손해평가사,1953/10/15,전북 전주시험장,2026-08-16 11:03:00,CONFIRMED,가족보조,1차
임만수,010-3800-6095,공인중개사,1946/11/16,경북 포항시험장,2026-08-03 12:38:00,CONFIRMED,본인단독,2차
차두만,010-9357-2664,손해평가사,1947/07/05,대전 대전시험장,2026-08-09 14:24:00,CONFIRMED,가족보조,1차
노옥희,010-9658-8001,손해평가사,1954/05/11,서울 서울남부시험장,2026-08-11 21:09:00,CONFIRMED,본인단독,2차
조병수,010-9890-5452,손해평가사,1951/01/10,전남 순천시험장,2026-08-16 22:45:00,CONFIRMED,가족보조,2차
하두만,010-7101-3314,손해평가사,1960/04/15,경북 포항시험장,2026-08-12 20:40:00,CONFIRMED,본인단독,2차
성귀순,010-7459-7928,공인중개사,1936/09/12,세종 세종시험장,2026-08-18 18:28:00,CONFIRMED,본인단독,1차
송만복,010-8251-5237,손해평가사,1933/10/17,울산 울산시험장,2026-08-17 10:51:00,CONFIRMED,가족보조,2차
남옥희,010-4519-3110,공인중개사,1933/03/13,인천 인천시험장,2026-08-17 17:42:00,CONFIRMED,가족보조,1차
류춘자,010-4772-6478,공인중개사,1933/12/09,전북 전주시험장,2026-08-18 17:09:00,CONFIRMED,본인단독,1차
백필호,010-4436-2302,손해평가사,1951/12/18,인천 인천시험장,2026-08-14 22:03:00,CONFIRMED,가족보조,2차
민귀순,010-9003-8086,공인중개사,1934/06/22,전북 전주시험장,2026-08-06 12:47:00,CONFIRMED,본인단독,2차
백필호,010-8884-2428,공인중개사,1936/12/15,세종 세종시험장,2026-08-01 09:08:00,CONFIRMED,가족보조,1차
차만복,010-3254-2140,공인중개사,1945/11/01,대전 대전시험장,2026-08-17 16:51:00,CONFIRMED,본인단독,1차
심일남,010-1782-8793,손해평가사,1947/01/20,서울 서울2시험장,2026-08-03 21:56:00,CONFIRMED,본인단독,2차
손순자,010-2274-5617,손해평가사,1936/02/06,경북 포항시험장,2026-08-18 09:48:00,CONFIRMED,가족보조,1차
남필호,010-7785-4510,공인중개사,1953/06/12,세종 세종시험장,2026-08-14 16:22:00,CONFIRMED,가족보조,2차
한말순,010-6671-3611,손해평가사,1929/05/12,울산 울산시험장,2026-08-10 18:52:00,CONFIRMED,본인단독,1차
양금순,010-5170-5750,손해평가사,1931/04/28,충북 청주시험장,2026-08-14 21:55:00,CONFIRMED,가족보조,2차
강영호,010-6523-1559,손해평가사,1958/09/11,강원 춘천시험장,2026-08-15 19:01:00,CONFIRMED,가족보조,1차
오선옥,010-9778-8104,공인중개사,1945/05/25,전북 전주시험장,2026-08-13 10:24:00,CONFIRMED,가족보조,1차
홍광수,010-4980-5097,손해평가사,1965/02/05,울산 울산시험장,2026-08-01 18:24:00,CONFIRMED,본인단독,1차
안원호,010-8826-3282,손해평가사,1942/05/13,충남 천안시험장,2026-08-18 20:52:00,PENDING,가족보조,1차
전말자,010-3990-3897,손해평가사,1950/07/21,대전 대전시험장,2026-08-16 12:45:00,CONFIRMED,가족보조,1차
노필순,010-1325-3042,손해평가사,1932/09/16,세종 세종시험장,2026-08-11 18:24:00,CANCELLED,가족보조,1차
한갑순,010-8873-2606,손해평가사,1930/03/16,세종 세종시험장,2026-08-03 21:04:00,CANCELLED,본인단독,2차
노용기,010-6316-3477,공인중개사,1950/03/27,제주 제주시험장,2026-08-11 20:23:00,CONFIRMED,가족보조,2차
박계순,010-1811-8220,공인중개사,1964/08/05,충북 청주시험장,2026-08-18 15:01:00,CONFIRMED,본인단독,1차
허광수,010-8575-4628,공인중개사,1946/11/23,서울 서울2시험장,2026-08-04 14:06:00,CONFIRMED,본인단독,1차
윤봉숙,01029589541,요양보호사,28-07-1948,청주센터,2026-08-10 15:20:00,active,가족보조,무학
차근호,01040675801,요양보호사,28-01-1941,대전센터,2026-08-19 17:30:00,active,복지관,무학
유운순,01032653570,요양보호사,14-11-1961,광주센터,2026-08-15 15:00:00,active,본인단독,초등학교졸업
임미자,01045426887,위생사,26-12-1959,청주센터,2026-08-16 09:50:00,active,가족보조,중학교졸업
주명자,01087294224,요양보호사,11-11-1960,대구센터,2026-08-19 10:26:00,active,가족보조,고등학교졸업
최필순,01017158202,위생사,14-12-1964,대전센터,2026-08-12 09:37:00,active,본인단독,대학교졸
우말자,01017598489,위생사,20-07-1960,부산센터,2026-08-06 20:10:00,active,복지관,고등학교졸업
손계순,01095403228,요양보호사,13-09-1939,부산센터,2026-08-17 14:55:00,active,가족보조,고등학교졸업
양복순,01020428269,요양보호사,09-09-1950,서울센터,2026-08-13 16:23:00,active,복지관,대학원졸
민근호,01043162185,요양보호사,20-11-1963,대구센터,2026-08-08 10:51:00,active,본인단독,전문대졸
신상원,01051685234,위생사,20-06-1950,광주센터,2026-08-17 16:59:00,active,본인단독,중학교졸업
서동호,01036934340,위생사,14-09-1955,제주센터,2026-08-13 14:54:00,active,복지관,대학원졸
심영호,01011675909,요양보호사,01-03-1941,수원센터,2026-08-09 14:00:00,active,복지관,대학원졸
노영호,01077323615,요양보호사,20-08-1941,대구센터,2026-08-11 15:55:00,active,복지관,고등학교졸업
최금순,01028627744,요양보호사,22-12-1934,서울센터,2026-08-13 20:57:00,pending,가족보조,대학교졸
김재호,01057356038,요양보호사,17-10-1953,부산센터,2026-08-04 17:00:00,active,가족보조,고등학교졸업
배기철,01037668225,요양보호사,16-03-1935,광주센터,2026-08-02 11:52:00,cancelled,복지관,중학교졸업
류춘자,01072102658,요양보호사,17-04-1963,서울센터,2026-08-01 18:58:00,active,본인단독,대학교졸
배춘희,01047579065,위생사,07-08-1947,광주센터,2026-08-05 20:13:00,pending,가족보조,중학교졸업
정선옥,01030655686,요양보호사,03-01-1957,수원센터,2026-08-19 20:20:00,active,복지관,초등학교졸업
신광수,01019337393,요양보호사,19-12-1949,서울센터,2026-08-13 19:47:00,active,가족보조,대학교졸
임정자,01014317853,요양보호사,22-11-1948,대전센터,2026-08-13 15:56:00,active,본인단독,초등학교졸업
성춘희,01079235483,요양보호사,28-11-1960,청주센터,2026-08-02 20:11:00,active,본인단독,고등학교졸업
최복순,01091222822,요양보호사,02-12-1951,청주센터,2026-08-12 09:26:00,active,복지관,대학원졸
성순옥,01085432727,위생사,07-10-1943,대구센터,2026-08-10 15:40:00,active,가족보조,대학교졸
우정순,01018984911,요양보호사,21-02-1947,대구센터,2026-08-16 19:32:00,active,가족보조,대학교졸
배말순,01092235017,요양보호사,16-07-1937,전주센터,2026-08-07 15:45:00,active,가족보조,고등학교졸업
송봉숙,01072773250,요양보호사,04-02-1947,제주센터,2026-08-14 20:09:00,active,가족보조,대학교졸
성동석,01066868981,위생사,20-01-1929,대구센터,2026-08-03 22:06:00,active,복지관,고등학교졸업
조계순,01068847238,위생사,27-12-1931,부산센터,2026-08-01 15:33:00,active,본인단독,고등학교졸업
오금순,01057826216,요양보호사,09-01-1957,부산센터,2026-08-02 21:30:00,active,복지관,전문대졸
주갑순,01092681986,요양보호사,28-08-1935,부산센터,2026-08-09 20:53:00,active,본인단독,고등학교졸업
양재호,01021235219,요양보호사,25-08-1937,수원센터,2026-08-06 11:59:00,active,복지관,대학교졸
이태호,01064369965,요양보호사,17-12-1951,서울센터,2026-08-06 19:49:00,active,가족보조,대학교졸
곽원호,01099786468,요양보호사,02-10-1928,대전센터,2026-08-10 18:13:00,active,본인단독,고등학교졸업
류상원,01030395998,위생사,02-08-1962,청주센터,2026-08-09 09:13:00,active,본인단독,고등학교졸업
이갑수,01043404602,요양보호사,26-12-1938,청주센터,2026-08-16 14:36:00,active,복지관,초등학교졸업
김태호,01072738913,요양보호사,22-09-1929,전주센터,2026-08-11 10:16:00,active,복지관,중학교졸업
강정순,01069659004,요양보호사,28-06-1948,부산센터,2026-08-14 09:07:00,active,본인단독,고등학교졸업
백운순,01034959263,요양보호사,23-02-1932,서울센터,2026-08-18 18:03:00,active,본인단독,전문대졸
정영숙,01065584094,요양보호사,06-09-1944,대전센터,2026-08-09 19:02:00,active,가족보조,대학원졸
홍두만,01083407626,요양보호사,18-02-1961,대구센터,2026-08-11 13:51:00,active,가족보조,대학교졸
유계순,01018347539,위생사,01-12-1946,수원센터,2026-08-04 16:43:00,active,가족보조,고등학교졸업
심종수,01077209723,요양보호사,02-07-1955,전주센터,2026-08-14 09:35:00,active,가족보조,전문대졸
홍동석,01035946633,요양보호사,23-03-1949,전주센터,2026-08-09 21:29:00,active,복지관,초등학교졸업
서봉숙,01094747056,요양보호사,01-11-1957,수원센터,2026-08-15 21:10:00,active,가족보조,고등학교졸업
유말자,01068939450,요양보호사,15-03-1941,대구센터,2026-08-18 15:41:00,cancelled,본인단독,고등학교졸업
배계순,01071047196,요양보호사,25-07-1964,서울센터,2026-08-03 15:21:00,pending,본인단독,고등학교졸업
오미자,01080277844,요양보호사,23-10-1934,대전센터,2026-08-11 20:08:00,active,가족보조,무학
민두만,01096372109,위생사,17-02-1946,대전센터,2026-08-05 13:27:00,active,가족보조,고등학교졸업
배동석,01023443844,요양보호사,17-01-1928,서울센터,2026-08-03 16:47:00,active,복지관,대학교졸
한정순,01019487019,위생사,25-02-1933,서울센터,2026-08-12 22:22:00,cancelled,복지관,고등학교졸업
서철수,01037528851,요양보호사,05-02-1948,대전센터,2026-08-15 18:47:00,active,복지관,고등학교졸업
하일남,01086608565,요양보호사,03-11-1961,대구센터,2026-08-18 12:28:00,active,복지관,고등학교졸업
최경자,01044509353,위생사,01-08-1964,청주센터,2026-08-16 22:53:00,active,본인단독,중학교졸업
주동호,01063475958,위생사,15-01-1944,전주센터,2026-08-07 10:12:00,active,복지관,대학원졸
조경자,01040061437,요양보호사,05-02-1966,제주센터,2026-08-05 12:37:00,active,복지관,초등학교졸업
구순옥,01015618339,요양보호사,08-09-1966,서울센터,2026-08-01 11:51:00,active,복지관,고등학교졸업
노영수,01037882805,요양보호사,16-01-1959,수원센터,2026-08-09 21:36:00,active,가족보조,무학
윤영숙,01049168941,요양보호사,04-07-1965,대전센터,2026-08-11 13:24:00,active,가족보조,중학교졸업
윤원호,01018471993,위생사,01-10-1940,서울센터,2026-08-05 15:17:00,active,가족보조,중학교졸업
백정호,01054364499,요양보호사,07-12-1942,대구센터,2026-08-16 11:52:00,cancelled,가족보조,전문대졸
남갑수,01020234432,요양보호사,23-02-1965,대구센터,2026-08-01 11:40:00,active,본인단독,고등학교졸업
곽춘희,01091533679,요양보호사,16-01-1958,서울센터,2026-08-14 16:23:00,active,가족보조,중학교졸업
전만복,01064217940,요양보호사,01-11-1941,제주센터,2026-08-11 20:31:00,active,본인단독,대학원졸
이삼석,01051747006,요양보호사,01-09-1941,수원센터,2026-08-15 10:16:00,active,복지관,전문대졸
윤선옥,01012809221,위생사,01-11-1957,청주센터,2026-08-05 12:55:00,active,본인단독,고등학교졸업
안정호,01069228006,위생사,28-01-1947,청주센터,2026-08-02 20:13:00,active,본인단독,고등학교졸업
심광수,01087336295,요양보호사,18-07-1941,서울센터,2026-08-01 11:38:00,active,가족보조,초등학교졸업
심영수,01042221140,요양보호사,26-03-1943,서울센터,2026-08-13 21:20:00,active,가족보조,초등학교졸업
박성호,01031105305,요양보호사,01-03-1958,대전센터,2026-08-03 22:10:00,active,가족보조,전문대졸
조일남,01073349396,요양보호사,03-03-1945,부산센터,2026-08-02 17:00:00,pending,본인단독,전문대졸
장상길,01058614721,요양보호사,23-07-1956,청주센터,2026-08-11 15:48:00,active,복지관,무학
김병수,01080372573,요양보호사,07-03-1961,부산센터,2026-08-14 17:58:00,active,복지관,중학교졸업
유갑수,01037856125,요양보호사,01-06-1957,제주센터,2026-08-02 18:51:00,active,본인단독,고등학교졸업
이말순,01051624405,요양보호사,08-07-1942,부산센터,2026-08-08 19:50:00,active,복지관,초등학교졸업
정영숙,01078891346,위생사,09-11-1948,광주센터,2026-08-10 12:26:00,active,본인단독,대학교졸
홍금순,01022634591,요양보호사,20-01-1943,대전센터,2026-08-19 12:14:00,active,가족보조,고등학교졸업
허용기,01095218484,요양보호사,18-07-1953,대구센터,2026-08-09 18:26:00,active,복지관,중학교졸업
곽삼석,01022195712,위생사,07-09-1939,대구센터,2026-08-05 18:28:00,pending,가족보조,초등학교졸업
서태호,01029424333,요양보호사,09-07-1929,청주센터,2026-08-16 09:16:00,active,본인단독,대학원졸
윤두만,01051993002,요양보호사,18-06-1958,청주센터,2026-08-15 13:16:00,pending,본인단독,중학교졸업
손순자,01018124222,요양보호사,24-03-1955,제주센터,2026-08-19 22:21:00,active,본인단독,고등학교졸업
민두만,01060207480,요양보호사,10-07-1942,광주센터,2026-08-11 22:46:00,active,복지관,중학교졸업
주선옥,01093982741,요양보호사,08-10-1961,청주센터,2026-08-07 20:04:00,active,본인단독,대학원졸
김순자,01089998046,위생사,01-03-1945,서울센터,2026-08-19 18:59:00,active,복지관,고등학교졸업
차철수,01029932909,위생사,03-01-1954,수원센터,2026-08-05 09:21:00,active,가족보조,중학교졸업
허광수,01081294434,요양보호사,26-08-1928,서울센터,2026-08-19 09:25:00,active,본인단독,고등학교졸업
조영수,01025786262,요양보호사,06-11-1931,대전센터,2026-08-02 12:24:00,active,복지관,대학교졸
한영호,01051831512,위생사,13-08-1942,서울센터,2026-08-15 12:14:00,active,가족보조,고등학교졸업
유재호,01076411167,위생사,13-05-1947,대구센터,2026-08-03 14:17:00,active,본인단독,중학교졸업
문명자,01016177738,요양보호사,02-07-1931,부산센터,2026-08-11 21:09:00,active,가족보조,고등학교졸업
이영수,01060633568,위생사,11-10-1936,제주센터,2026-08-05 09:12:00,active,가족보조,전문대졸
차용기,01085626924,위생사,09-03-1933,대전센터,2026-08-13 11:18:00,active,복지관,대학원졸
신영자,01095773197,요양보호사,28-03-1963,대전센터,2026-08-01 10:00:00,active,복지관,대학원졸
최종수,01030473916,요양보호사,10-10-1936,제주센터,2026-08-05 20:56:00,active,가족보조,고등학교졸업
김철수,01058369298,요양보호사,16-02-1929,부산센터,2026-08-16 13:51:00,active,복지관,초등학교졸업
우금순,01012564862,요양보호사,03-07-1933,수원센터,2026-08-08 15:28:00,active,본인단독,고등학교졸업
고근호,01075708240,위생사,20-08-1948,대전센터,2026-08-09 09:07:00,active,복지관,고등학교졸업
민갑수,01055305625,위생사,03-03-1939,수원센터,2026-08-08 13:04:00,active,본인단독,고등학교졸업
곽필호,01097268441,요양보호사,09-11-1961,서울센터,2026-08-13 22:28:00,active,가족보조,초등학교졸업
차필호,01024875411,요양보호사,09-11-1949,대전센터,2026-08-18 20:02:00,active,복지관,중학교졸업
